f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Rajanagar
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Hosnabad
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Swanirvar Rangunia
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Mariamnagar
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Parua
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Pomara
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Betagi
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Sarafbhata
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Shilok
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Padua
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Chandraghona
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Kodala
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Islampur
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Dakshin Rajanagar
f1ac14c1-1651-43c2-8aa0-1d5f98e9bcf2,Lalanagar
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Pukuria
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Sadhanpur
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Khankhanabad
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Baharchhara
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Kalipur
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Bailchhari
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Katharia
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Saral
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Shilkup
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Chambal
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Gandamara
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Shekherkhil
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Puichhari
b9439d7d-6af1-43bc-85a3-5d68f40e678d,Chhanua
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Barahatia
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Amirabad
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Padua
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Charamba
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Kalauzan
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Lohagara
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Putibila
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Chunati
0d0f9c38-c35b-4ef9-8745-84f5558758e1,Adhunagar
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Bairag
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Barashat
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Raipur
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Battali
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Barumchhara
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Barakhain
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Anwara Sadar
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Chatori
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Paraikora
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Haildhar
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Juidandi
40a70ae0-a979-43e3-8ce6-fa46a15d66b7,Juidandi
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Urirchar
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Amanullah
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Gachhua
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Musapur
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Kalapania
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Harishpur
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Rahamatpur
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Bauria
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Santoshpur
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Azimpur
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Sarikait
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Maitbhanga
a0d328f5-3ef8-4834-ba5c-d1bf4dc2ddc9,Magdhara
6b9a453a-405e-43ea-a805-cc71a28ecbe5,Charlakshya
6b9a453a-405e-43ea-a805-cc71a28ecbe5,Juldha
6b9a453a-405e-43ea-a805-cc71a28ecbe5,Charpatharghata
6b9a453a-405e-43ea-a805-cc71a28ecbe5,Bara uthan
6b9a453a-405e-43ea-a805-cc71a28ecbe5,Shikalbaha
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,kolagaon
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Habilasdwip
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Kusumpura
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Jiri
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Kashiaish
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,(ka)no. Ashia
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Jangalkhain
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,(ka)no. Baralia
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Dhalghat
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Kelishahar
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Haidgaon
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Dakshin bhurshi
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Bhatikhain
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Chanhara
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Kachuai
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Kharana
2dcbb33f-006a-4b37-9bdf-3868c15c1fae,Shobhandandi
2386c878-4f5c-4a60-90cd-f59246a768fa,Haladia
2386c878-4f5c-4a60-90cd-f59246a768fa,Dabua
2386c878-4f5c-4a60-90cd-f59246a768fa,Chikdair
2386c878-4f5c-4a60-90cd-f59246a768fa,Gahira
2386c878-4f5c-4a60-90cd-f59246a768fa,Binajuri
2386c878-4f5c-4a60-90cd-f59246a768fa,Raozan
2386c878-4f5c-4a60-90cd-f59246a768fa,Kadalpur
2386c878-4f5c-4a60-90cd-f59246a768fa,Pahartali
2386c878-4f5c-4a60-90cd-f59246a768fa,Purba guzara
2386c878-4f5c-4a60-90cd-f59246a768fa,Pashchim guzara
2386c878-4f5c-4a60-90cd-f59246a768fa,Urkirchar
2386c878-4f5c-4a60-90cd-f59246a768fa,Noapara
2386c878-4f5c-4a60-90cd-f59246a768fa,Bagoan
2386c878-4f5c-4a60-90cd-f59246a768fa,Noajishpur
3812d65a-bb95-4a4d-8659-57ab87774482,Kanchanabad
3812d65a-bb95-4a4d-8659-57ab87774482,Joara
3812d65a-bb95-4a4d-8659-57ab87774482,Barkal
3812d65a-bb95-4a4d-8659-57ab87774482,Barama
3812d65a-bb95-4a4d-8659-57ab87774482,Bailtali
3812d65a-bb95-4a4d-8659-57ab87774482,Satbaria
3812d65a-bb95-4a4d-8659-57ab87774482,Hashimpur
3812d65a-bb95-4a4d-8659-57ab87774482,Dohazari
3812d65a-bb95-4a4d-8659-57ab87774482,Dhopachhari
e5755928-3979-402b-bcf0-59a9c15443f1,Karerhat
e5755928-3979-402b-bcf0-59a9c15443f1,Hinguli
e5755928-3979-402b-bcf0-59a9c15443f1,Jorarganj
e5755928-3979-402b-bcf0-59a9c15443f1,Dhoom
e5755928-3979-402b-bcf0-59a9c15443f1,Osmanpur
e5755928-3979-402b-bcf0-59a9c15443f1,Ichhakhali
e5755928-3979-402b-bcf0-59a9c15443f1,Katachhara
e5755928-3979-402b-bcf0-59a9c15443f1,Durgapur
e5755928-3979-402b-bcf0-59a9c15443f1,Mirsharai
e5755928-3979-402b-bcf0-59a9c15443f1,Mithanala
e5755928-3979-402b-bcf0-59a9c15443f1,Moghadia
e5755928-3979-402b-bcf0-59a9c15443f1,Khaiyachhara
e5755928-3979-402b-bcf0-59a9c15443f1,Mayani
e5755928-3979-402b-bcf0-59a9c15443f1,Haitkandi
e5755928-3979-402b-bcf0-59a9c15443f1,Wahedpur
e5755928-3979-402b-bcf0-59a9c15443f1,Saherkhali
d9162de7-512d-4100-a1c9-14d21bbe01f9,kandhurkhil
d9162de7-512d-4100-a1c9-14d21bbe01f9,Pashchim gamdandi
d9162de7-512d-4100-a1c9-14d21bbe01f9,Sakpura
d9162de7-512d-4100-a1c9-14d21bbe01f9,Saroatali
d9162de7-512d-4100-a1c9-14d21bbe01f9,Popadia
d9162de7-512d-4100-a1c9-14d21bbe01f9,Charandwip
d9162de7-512d-4100-a1c9-14d21bbe01f9,Sreepur-kharandwip
d9162de7-512d-4100-a1c9-14d21bbe01f9,Amuchia
d9162de7-512d-4100-a1c9-14d21bbe01f9,Ahla karaldenga
00709c53-332d-4def-9a5c-86cc49be7c35,Baganbazar
00709c53-332d-4def-9a5c-86cc49be7c35,Dantmara
00709c53-332d-4def-9a5c-86cc49be7c35,Narayanhat
00709c53-332d-4def-9a5c-86cc49be7c35,Bhujpur
00709c53-332d-4def-9a5c-86cc49be7c35,Harualchhari
00709c53-332d-4def-9a5c-86cc49be7c35,Paindong
00709c53-332d-4def-9a5c-86cc49be7c35,Kanchannagor
00709c53-332d-4def-9a5c-86cc49be7c35,Sunderpur
00709c53-332d-4def-9a5c-86cc49be7c35,Suabil
00709c53-332d-4def-9a5c-86cc49be7c35,Lelang
00709c53-332d-4def-9a5c-86cc49be7c35,Nanupur
00709c53-332d-4def-9a5c-86cc49be7c35,Rosangiri
00709c53-332d-4def-9a5c-86cc49be7c35,Bokhtapur
00709c53-332d-4def-9a5c-86cc49be7c35,Jafatnagar
00709c53-332d-4def-9a5c-86cc49be7c35,Dharmapur
00709c53-332d-4def-9a5c-86cc49be7c35,Samitirhat
00709c53-332d-4def-9a5c-86cc49be7c35,Abdullapur
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Charati
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Khagaria
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Nalua
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Kanchana
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Amilaish
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Eochiai
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Madarsha
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Dhemsha
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Pashchim Dhemsha
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Keochia
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Kaliaish
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Dharmapur
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Bazalia
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Puranagar
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Sadaha
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Satkania
e84d71e2-5252-4b49-b7b6-7dac7f80f0de,Sonakania
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Forhadabad
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Dhalai
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Mirzapur
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Gumanmardan
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Nangalmora
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Chipatali
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Mekhal
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Garduara
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Uttar Madarsha
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Fatehpur
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Chikandandi
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Dakshin Madarsha
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Shikarpur
d5a1e0a9-d59d-4fff-96c5-220e88ae21a8,Burishchar
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Syedpur
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Baraiyadhala
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Muradpur
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Barabkunda
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Banshbaria
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Kumira
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Sonaichhari
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Bhatiari
87ee4ba7-5fb1-4cbd-8499-9497678c4a71,Salimpur
